ApplicationDate;requested_amount;has_co_adress;CivilStatus;NrOfChildren;age;Has_Co_Appl_Flag;UC_Req_L3M;UC_Req_L6M;UC_Req_L12M;Bureau_Score;Blanco_loan_debt;NumberOfLoans;Has_Mortgage;default_flag;income_year1;income_year2;refinance_flag;has_repayment_loan;has_creditcard_loan;gender;broker_id;NrOfCars
52019;160000;0;Cohabiting;4;43;0;5;10;14;13.3;640709;9;1;0;$393,600.00;$373,700.00;1;0;1;M;1;3
52019;350000;0;Married;0;41;0;4;4;8;5.1;317243;6;0;1;$201,300.00;$200,600.00;0;0;1;M;9;4
52019;110000;0;Married;1;37;0;6;8;10;15.5;543821;12;0;0;$253,700.00;$493,100.00;1;0;1;F;1;0
52019;200000;0;Single;2;36;0;2;3;6;3.4;661821;13;1;0;$304,200.00;$301,000.00;1;0;1;M;8;4
52019;80000;0;Single;0;36;0;5;8;14;6.4;662580;4;0;0;$400,600.00;$484,800.00;0;0;0;M;10;2
52019;100000;0;Single;0;35;0;6;8;24;14.6;92432;3;1;0;$394,000.00;$121,900.00;0;0;1;M;8;1
52019;350000;0;Married;0;34;0;4;6;12;4.3;271908;4;0;1;$221,300.00;$214,800.00;1;0;0;M;7;10
52019;300000;0;Cohabiting;1;34;0;2;8;8;3.7;445097;7;0;0;$267,900.00;$340,800.00;1;0;1;M;12;5
52019;150000;0;Single;0;27;0;8;9;17;14.4;509770;5;0;0;$219,800.00;$269,000.00;0;0;1;M;10;0
52019;300000;0;Single;0;27;0;4;4;12;1.9;0;0;0;1;$180,400.00;$66,000.00;0;0;0;M;9;2
52019;30000;0;Single;0;25;0;3;3;7;13.4;356285;11;0;0;$300,600.00;$324,500.00;0;0;1;M;1;2
52019;400000;0;Married;2;59;0;1;1;1;0.6;0;0;0;0;$186,000.00;$168,600.00;0;0;0;M;6;1
52019;250000;0;Single;0;58;0;6;9;9;3.6;192079;2;0;0;$228,700.00;$228,500.00;1;0;1;M;13;3
52019;130000;0;Cohabiting;0;50;0;1;2;2;3.4;513267;9;0;0;$281,000.00;$372,600.00;0;1;1;M;10;4
52019;400000;0;Cohabiting;0;48;0;3;3;15;3.8;339112;10;0;0;$242,700.00;$250,700.00;1;1;1;F;7;2
52019;400000;0;Cohabiting;0;45;0;6;10;21;4.7;275400;3;0;0;$266,500.00;$291,200.00;1;0;0;M;1;1
52019;380000;0;Married;0;44;0;1;1;2;3.1;278746;6;0;0;$243,900.00;$264,300.00;1;1;1;F;10;1
52019;400000;0;Single;0;38;0;3;5;8;14.6;393996;9;0;0;$283,900.00;$272,000.00;1;0;1;M;1;2
52019;400000;0;Married;3;37;0;2;2;2;0.3;306250;4;1;0;$310,600.00;$367,500.00;1;0;0;M;7;4
52019;400000;0;Single;0;37;0;6;8;14;9.6;619004;21;0;0;$360,900.00;$301,000.00;1;0;1;M;8;3
52019;150000;0;Cohabiting;1;28;0;3;4;4;2.3;274322;8;1;0;$251,800.00;$187,500.00;0;1;1;F;10;0
52019;250000;1;Single;0;26;0;7;14;16;5.4;128052;2;0;0;$270,900.00;$166,100.00;1;0;0;M;6;1
52019;400000;0;Cohabiting;0;59;0;8;10;24;11.7;580426;10;1;0;$367,500.00;$360,400.00;1;0;1;M;12;2
52019;400000;1;Single;0;56;0;1;4;6;2.6;387319;4;0;0;$274,700.00;$291,200.00;1;1;0;M;11;4
52019;400000;0;Single;0;55;0;1;2;3;3.9;706023;10;0;0;$312,000.00;$332,100.00;1;0;1;M;6;2
52019;380000;0;Married;0;50;0;2;5;12;4.5;298046;4;0;0;$274,400.00;$277,600.00;1;0;1;M;13;3
52019;400000;0;Cohabiting;1;39;0;2;2;8;1.2;587482;11;1;0;$242,100.00;$213,100.00;1;0;1;F;11;8
52019;200000;0;Single;0;37;0;3;4;9;6.4;298119;5;1;0;$332,500.00;$145,000.00;1;0;1;M;6;0
52019;400000;0;Married;2;31;0;2;2;7;1.9;0;3;1;0;$273,900.00;$270,200.00;0;0;0;M;7;8
52019;200000;0;Cohabiting;3;31;0;2;2;3;1.1;686616;3;0;0;$339,200.00;$312,300.00;1;0;0;M;8;3
52019;400000;0;Cohabiting;0;29;0;12;12;12;2.4;500000;1;0;1;$302,400.00;$298,200.00;1;0;0;M;12;3
52019;10000;0;Single;0;22;0;6;8;10;4.2;24797;2;0;0;$192,800.00;$180,700.00;0;0;0;F;10;3
52019;300000;0;Married;0;47;0;2;5;5;2;0;0;0;0;$275,400.00;$130,500.00;0;0;0;M;6;3
52019;300000;0;Single;0;30;0;6;9;21;13.3;229162;3;0;1;$268,600.00;$234,300.00;0;0;1;M;9;1
52019;80000;0;Single;0;62;0;2;2;3;1;226071;9;0;0;$397,700.00;$315,900.00;0;0;1;F;6;2
52019;250000;0;Married;0;39;0;2;4;6;6.1;229540;9;0;0;$165,000.00;$249,200.00;1;0;1;F;16;5
52019;250000;0;Cohabiting;1;30;0;2;2;2;6.7;89285;5;0;0;$328,300.00;$214,700.00;1;0;0;F;10;3
52019;200000;0;Cohabiting;1;39;0;2;5;13;13.1;444508;29;1;0;$341,400.00;$472,900.00;1;1;1;M;1;4
52019;300000;0;Single;1;40;0;6;9;12;1.2;206114;5;0;1;$212,900.00;$206,200.00;0;1;0;M;12;0
52019;30000;1;Single;0;37;0;1;3;9;11.7;165810;10;1;0;$349,500.00;$397,500.00;1;1;1;M;8;0
52019;300000;0;Single;0;39;0;1;1;3;4.2;0;1;0;0;$167,500.00;$86,700.00;1;0;1;M;6;3
52019;370000;0;Single;0;30;0;1;3;4;1.3;291210;6;0;1;$226,400.00;$190,900.00;1;1;1;M;10;4
52019;400000;0;Cohabiting;2;43;0;2;3;10;15.6;499693;7;0;0;$449,400.00;$364,000.00;1;0;1;F;8;6
52019;400000;0;Single;0;52;0;1;5;14;8.6;581739;16;1;0;$339,400.00;$336,100.00;1;0;1;F;11;8
52019;220000;1;Cohabiting;0;29;0;3;5;10;5.8;416751;9;0;0;$195,900.00;$247,300.00;1;1;1;M;10;3
52019;150000;0;Single;0;30;0;6;6;24;3.2;0;0;0;0;$136,700.00;$84,000.00;0;0;0;M;9;2
52019;150000;0;Single;0;53;0;3;6;12;3.7;405185;5;0;0;$244,300.00;$288,400.00;1;0;1;M;9;1
52019;400000;0;Married;0;51;0;3;7;28;10.7;82920;6;0;1;$256,000.00;$414,200.00;0;1;1;M;1;2
52019;30000;0;Married;0;48;0;30;90;90;11;35144;2;0;1;$209,300.00;$157,600.00;0;0;0;F;10;4
52019;150000;0;Single;1;44;0;1;1;4;0.3;590825;6;1;0;$312,000.00;$330,300.00;0;0;1;M;3;10
52019;400000;0;Married;5;41;0;2;2;4;0.1;0;4;1;1;$299,900.00;$705,200.00;0;0;0;F;3;3
52019;400000;0;Married;0;39;0;3;4;5;8.4;115034;2;0;0;$337,700.00;$182,600.00;1;0;0;M;8;1
52019;350000;0;Married;1;38;0;2;3;7;11.6;448809;6;0;0;$263,500.00;$240,500.00;1;0;1;F;9;1
52019;400000;0;Cohabiting;2;30;0;1;6;11;11.8;393536;7;0;0;$282,700.00;$267,100.00;1;0;1;M;13;0
52019;85000;0;Married;1;23;0;15;33;45;7.5;353455;4;0;0;$228,100.00;$200,500.00;0;0;0;M;3;2
52019;150000;1;Single;0;21;0;1;2;11;4.7;0;0;0;0;$361,300.00;$74,100.00;0;0;0;M;8;4
52019;90000;0;Single;0;21;0;2;6;16;9.9;0;1;0;1;$273,000.00;$49,200.00;1;0;1;M;8;0
52019;400000;0;Single;0;60;0;2;4;6;11.7;641820;8;0;0;$245,600.00;$246,900.00;1;0;1;M;1;3
52019;70000;0;Cohabiting;0;60;0;2;4;10;1.1;431910;12;1;0;$165,500.00;$158,300.00;1;1;1;M;8;2
52019;400000;0;Cohabiting;0;60;0;4;4;10;2.3;670073;5;0;0;$238,200.00;$225,600.00;1;0;1;F;12;2
52019;250000;0;Cohabiting;0;60;0;4;5;10;12.5;634320;8;0;0;$195,700.00;$211,900.00;1;0;1;F;1;4
52019;30000;0;Single;0;54;0;2;2;5;5.1;290319;10;0;0;$358,500.00;$319,500.00;1;1;1;M;14;0
52019;60000;0;Married;0;53;0;2;2;5;0.4;450349;6;1;0;$209,000.00;$254,900.00;0;0;0;F;7;1
52019;350000;0;Married;0;50;0;3;5;10;3;611527;3;0;0;$389,800.00;$323,500.00;1;0;0;M;10;4
52019;350000;0;Single;0;49;0;2;3;7;10.9;644790;10;0;0;;$314,000.00;1;1;1;M;10;4
52019;300000;0;Married;0;48;0;1;2;4;6.7;533144;4;0;0;$212,600.00;$282,500.00;1;0;1;M;9;2
52019;100000;0;Single;0;46;0;2;4;6;1.5;140998;2;0;0;$230,000.00;$231,800.00;0;0;0;M;14;4
52019;30000;0;Married;1;44;0;2;3;5;2.2;650898;18;1;0;$294,200.00;$281,400.00;0;1;1;M;10;1
52019;10000;0;Cohabiting;2;36;0;1;1;6;0.9;3328;4;1;0;$359,400.00;$183,800.00;0;0;0;M;3;0
52019;400000;0;Married;0;34;0;1;3;5;7.6;332263;7;0;0;$356,900.00;$301,100.00;1;1;1;M;8;3
52019;300000;0;Cohabiting;1;34;0;5;8;15;11.6;650599;4;0;0;$268,700.00;$292,300.00;1;0;0;M;1;4
52019;170000;0;Cohabiting;0;31;0;4;7;14;3.3;391119;5;0;1;$343,900.00;$361,900.00;0;0;1;M;1;5
52019;200000;0;Single;1;29;0;2;8;8;7.1;384089;4;0;0;$334,300.00;$305,600.00;1;0;1;M;12;5
52019;110000;1;Single;0;26;0;3;5;15;5.8;39333;6;0;0;$276,300.00;$254,600.00;0;1;1;M;1;3
52019;250000;0;Single;0;24;0;2;2;6;2.4;0;2;0;0;$207,200.00;$207,200.00;0;1;1;F;8;2
52019;200000;0;Married;0;44;0;3;4;5;4.5;335661;6;0;0;$264,500.00;$278,200.00;0;1;1;M;9;4
52019;20000;0;Single;1;42;0;2;4;10;2.3;576879;7;0;0;$324,000.00;$327,600.00;1;0;1;F;10;2
52019;150000;0;Married;2;39;0;8;11;16;17.4;151944;12;0;0;$360,300.00;$337,800.00;1;1;1;M;14;3
52019;200000;0;Cohabiting;0;39;0;6;10;16;16.4;194092;10;0;0;$238,400.00;$235,900.00;1;0;1;M;12;3
52019;400000;0;Married;3;36;0;2;3;3;0.9;0;0;0;0;$267,600.00;$202,200.00;0;0;0;M;10;3
52019;400000;0;Single;0;35;0;2;6;14;3.2;60000;2;0;0;$252,300.00;$11,800.00;0;0;1;M;6;0
52019;400000;0;Single;0;28;0;72;72;72;3.3;0;2;1;1;$1,473,200.00;$524,400.00;0;0;0;M;6;5
52019;200000;0;Single;0;26;0;6;6;6;2;0;0;0;1;$157,100.00;$50,800.00;0;0;0;M;13;5
52019;330000;0;Cohabiting;1;22;0;4;4;4;0.9;0;0;0;1;$312,000.00;$165,200.00;0;0;0;M;10;5
52019;200000;0;Single;0;28;0;2;5;8;2.6;141860;3;1;0;$190,700.00;$283,700.00;0;0;0;M;10;3
52019;350000;0;Single;0;25;0;2;3;6;4;142027;2;0;0;$229,600.00;$242,900.00;0;0;0;M;8;5
52019;200000;0;Single;0;52;0;2;3;11;16.9;345551;6;0;0;$288,300.00;$323,200.00;0;0;1;M;7;1
52019;400000;0;Cohabiting;0;30;0;2;4;10;2.7;486925;6;0;0;$242,600.00;$252,900.00;1;0;0;M;6;3
52019;50000;0;Married;3;40;0;3;7;9;10.7;668841;12;0;0;$332,900.00;$316,100.00;1;1;1;F;8;4
52019;250000;0;Single;0;24;0;12;22;44;2.2;250000;4;1;0;$224,200.00;$205,000.00;0;1;0;M;1;2
52019;250000;0;Single;0;23;0;18;30;45;5.9;171925;2;0;0;$223,300.00;$80,600.00;0;0;1;M;1;6
52019;200000;0;Married;1;41;0;2;4;4;3.9;0;1;0;0;$182,000.00;$39,500.00;0;0;1;M;6;2
52019;200000;0;Married;0;47;0;3;4;5;7.6;196956;1;0;0;$242,000.00;$246,200.00;0;0;0;M;8;0
52019;400000;0;Married;0;29;0;1;1;1;1;323390;2;1;0;$153,600.00;$210,500.00;1;0;0;F;13;4
52019;200000;0;Single;0;24;0;1;2;2;3.6;140907;3;0;0;$224,900.00;$247,900.00;1;0;1;F;12;0
52019;400000;0;Cohabiting;2;38;0;1;4;7;6.2;221662;12;1;0;$220,400.00;$276,900.00;1;0;1;F;8;0
52019;200000;0;Single;0;29;0;4;12;32;3.2;610081;6;0;0;$234,600.00;$288,400.00;1;0;1;M;10;0
52019;260000;0;Cohabiting;0;59;0;10;16;24;11.9;435513;8;0;0;$231,000.00;$255,900.00;1;1;1;F;10;0
52019;370000;0;Cohabiting;0;45;0;4;12;20;15;339716;11;0;0;$224,500.00;$217,000.00;1;0;1;F;16;2
52019;300000;0;Married;0;51;0;5;7;7;14.5;462554;13;0;0;$206,200.00;$246,700.00;1;1;1;F;8;0
52019;310000;0;Cohabiting;0;50;0;8;24;44;8.1;316720;5;0;0;$293,400.00;$304,000.00;1;1;1;M;11;3
52019;30000;0;Married;2;48;0;8;16;20;1;526145;19;1;0;$224,900.00;$245,400.00;0;0;1;M;8;4
52019;150000;0;Cohabiting;2;45;0;4;7;18;10.2;272314;7;1;0;$353,900.00;$208,700.00;1;1;1;M;8;3
52019;30000;0;Married;2;43;0;2;3;4;1.8;631745;16;1;0;$316,500.00;$349,200.00;0;1;1;M;10;3
52019;150000;0;Married;2;41;0;21;24;24;2;310000;2;0;1;$283,400.00;$417,500.00;0;0;0;M;8;3
52019;400000;0;Cohabiting;0;38;0;2;4;7;7.2;531925;13;0;0;$291,300.00;$223,400.00;1;0;1;M;6;6
52019;20000;0;Cohabiting;3;37;0;12;24;26;8;570093;8;0;0;;$340,300.00;0;0;0;M;10;2
52019;400000;0;Cohabiting;1;37;0;3;3;3;2.9;302184;7;0;1;$163,000.00;$188,200.00;1;0;1;F;3;1
52019;400000;0;Cohabiting;3;35;0;4;8;21;16;547165;7;0;0;$271,800.00;$298,500.00;1;1;1;M;1;6
52019;50000;0;Cohabiting;1;34;0;2;4;10;13.5;327423;5;0;0;$411,800.00;$313,300.00;1;0;1;M;1;3
52019;100000;0;Single;0;61;0;2;5;11;14.3;310280;7;0;0;;$137,700.00;0;0;1;M;10;0
52019;50000;0;Married;1;60;0;2;2;2;0.6;734634;6;1;0;$388,800.00;$290,300.00;0;0;1;M;8;4
52019;20000;0;Cohabiting;1;53;0;3;5;7;14;514043;10;0;0;$234,800.00;$354,600.00;0;0;1;M;10;1
52019;150000;0;Married;0;50;0;1;4;8;1.5;284689;6;0;1;$200,600.00;$310,800.00;0;0;1;F;14;3
52019;10000;0;Married;0;50;0;4;40;56;9.7;719224;10;1;0;$412,800.00;$411,600.00;0;0;1;F;1;3
52019;160000;0;Single;1;46;0;1;3;6;3.6;243154;10;0;0;$272,600.00;$278,700.00;1;1;1;M;8;2
52019;400000;0;Cohabiting;0;43;0;3;3;7;11.5;329581;2;0;0;$261,400.00;$256,300.00;0;0;1;F;8;3
52019;190000;0;Single;0;32;0;1;3;8;12.9;151347;4;0;0;$257,400.00;$292,900.00;1;0;1;M;10;6
52019;150000;0;Single;0;30;0;6;6;6;1.5;0;0;0;0;$211,500.00;$206,700.00;0;0;0;M;10;4
52019;40000;0;Married;1;28;0;8;12;48;11.3;340593;5;0;0;$281,000.00;$230,800.00;1;0;1;M;8;8
52019;400000;0;Cohabiting;0;61;0;6;12;20;12.5;506605;5;0;0;$316,600.00;$316,800.00;1;0;1;F;12;4
52019;400000;0;Cohabiting;0;61;0;1;2;3;1.9;691589;6;1;0;$313,300.00;$273,400.00;1;0;1;M;8;4
52019;50000;0;Married;0;59;0;8;16;20;4.6;396508;20;1;0;$701,800.00;$311,800.00;0;1;1;M;14;4
52019;300000;0;Single;0;39;0;4;8;10;14.7;230854;11;0;0;$576,600.00;$583,300.00;1;1;1;M;10;2
52019;210000;0;Married;1;31;0;8;16;18;14.3;345045;20;0;0;$277,300.00;$263,800.00;1;1;1;M;16;1
52019;110000;0;Cohabiting;0;25;0;6;32;48;7.2;284682;5;0;0;;$259,200.00;1;0;0;F;7;6
52019;310000;0;Single;0;24;0;1;4;9;10;221747;6;0;0;$413,100.00;$456,300.00;1;1;1;M;10;4
52019;60000;0;Single;0;22;0;6;16;16;9.5;132845;2;0;0;$171,600.00;$56,800.00;1;0;0;M;11;4
52019;60000;0;Married;1;55;0;15;21;36;11.3;479009;10;0;0;$242,900.00;$244,400.00;1;1;1;F;14;2
52019;150000;0;Married;2;47;0;3;3;6;0.5;0;2;0;0;$143,200.00;$104,800.00;1;0;1;F;8;3
52019;150000;0;Married;0;46;0;3;8;16;3.5;97497;4;1;0;$227,800.00;$56,800.00;1;1;0;F;14;2
52019;200000;0;Single;0;42;0;3;4;10;13.9;488580;9;0;0;$512,000.00;$509,200.00;1;0;1;M;8;3
52019;200000;0;Cohabiting;0;62;0;1;2;3;3.9;340459;7;0;0;$315,700.00;$270,800.00;1;0;1;M;11;3
52019;400000;0;Married;0;38;0;10;10;12;1.4;68307;5;1;0;$895,900.00;$644,800.00;0;0;1;M;13;3
52019;400000;0;Married;1;34;0;4;10;12;9;201009;5;0;0;$201,800.00;$249,200.00;0;0;1;M;1;2
52019;400000;0;Single;0;22;0;4;6;10;0.9;0;9;1;1;$470,800.00;$614,500.00;1;0;0;M;13;3
52019;300000;0;Married;0;49;0;3;5;7;3.8;574785;15;1;0;$243,500.00;$359,600.00;1;1;1;F;8;8
52019;350000;0;Married;1;29;0;2;5;6;6.9;0;1;0;0;$292,400.00;$154,700.00;1;0;1;M;6;2
52019;400000;0;Single;0;29;0;1;3;6;2.6;0;2;0;0;$222,900.00;$252,000.00;0;0;1;M;13;5
52019;150000;0;Single;0;57;0;1;5;5;8.1;473230;6;0;0;$274,800.00;$325,900.00;1;0;1;M;14;2
52019;230000;1;Cohabiting;0;61;0;1;1;2;3.1;87181;6;0;0;$187,200.00;$235,800.00;1;0;1;M;8;10
52019;30000;0;Married;0;40;0;2;8;8;1.7;77334;1;0;0;$224,500.00;$72,300.00;0;0;0;M;8;1
52019;40000;0;Single;0;22;0;4;8;23;16.7;169918;5;0;0;$179,700.00;$141,200.00;1;0;1;F;16;5
52019;250000;0;Married;0;23;0;2;6;13;12.7;387090;9;0;0;$221,700.00;$228,200.00;1;1;1;F;16;2
52019;250000;0;Single;0;24;0;3;6;14;12.3;62976;2;0;0;$250,000.00;$157,400.00;0;0;0;F;10;3
52019;350000;0;Married;1;37;0;4;4;13;5.6;391778;3;0;0;$232,800.00;$201,300.00;1;0;1;M;8;1
52019;360000;0;Cohabiting;0;62;0;0;8;12;17.1;314484;21;1;0;$158,200.00;$158,400.00;1;0;1;M;3;5
52019;320000;0;Cohabiting;0;61;0;2;3;5;2.8;563585;5;0;0;$241,400.00;$279,400.00;1;0;1;M;9;3
52019;120000;0;Married;0;58;0;4;8;10;1.9;512940;12;1;0;$274,100.00;$281,100.00;0;0;1;F;1;5
52019;210000;0;Married;0;57;0;18;30;72;16.5;542296;14;0;0;$336,900.00;$395,600.00;1;0;1;M;12;2
52019;100000;0;Cohabiting;0;46;0;1;1;1;2.4;0;0;0;0;$128,400.00;$171,100.00;0;0;0;M;14;0
52019;100000;0;Single;0;41;0;16;20;36;3.6;0;0;0;0;$331,500.00;$263,900.00;0;0;0;M;14;0
52019;400000;0;Married;0;38;0;1;3;14;3.4;390511;4;0;0;$230,700.00;$262,100.00;1;1;0;F;13;5
52019;20000;0;Cohabiting;3;32;0;6;8;18;5.3;134460;7;0;0;$308,800.00;$364,000.00;0;0;1;F;8;2
52019;50000;0;Cohabiting;0;30;0;4;8;12;11.7;228211;4;0;0;$210,300.00;$246,600.00;0;0;1;F;10;10
52019;60000;0;Single;0;28;0;2;4;6;6;666167;9;0;0;$282,300.00;$245,800.00;1;0;1;M;10;4
52019;10000;0;Married;0;28;0;22;22;32;6.6;248000;3;1;0;$347,500.00;$424,200.00;0;0;0;M;10;4
52019;20000;0;Cohabiting;0;27;0;4;6;14;8.6;432932;5;0;0;$248,000.00;$93,500.00;0;0;1;M;8;3
52019;40000;0;Single;1;27;0;1;3;5;5.5;247166;2;0;0;$195,100.00;$207,200.00;1;0;1;M;8;2
52019;150000;0;Single;0;27;0;1;1;7;13.1;488094;6;0;0;$312,100.00;$165,400.00;1;0;1;M;11;1
52019;120000;0;Cohabiting;0;27;0;9;15;21;7.7;194732;14;0;0;$267,100.00;$228,200.00;1;1;1;M;10;1
52019;40000;0;Single;0;26;0;4;8;15;14.7;355078;5;0;0;$263,400.00;$261,600.00;0;1;1;M;1;4
52019;30000;0;Cohabiting;0;44;0;2;3;8;11.1;308673;3;0;0;$177,900.00;$201,000.00;0;0;1;M;10;1
52019;300000;0;Cohabiting;1;42;0;14;16;37;13.6;0;10;1;0;$191,200.00;$199,600.00;1;1;1;F;8;5
52019;350000;0;Single;0;41;0;2;2;4;4.8;0;4;0;1;$210,100.00;$119,900.00;0;0;1;M;9;5
52019;400000;0;Single;1;35;0;6;6;18;2.1;579255;9;0;0;$453,700.00;$421,200.00;1;1;1;M;7;4
52019;100000;0;Cohabiting;2;32;0;3;9;20;9.4;293385;3;0;0;$217,300.00;$237,200.00;1;0;0;M;10;3
52019;50000;0;Single;0;30;0;3;5;9;16.3;146654;10;0;1;$249,100.00;$269,200.00;1;0;1;M;16;2
52019;200000;0;Cohabiting;1;28;0;2;3;8;3.8;61299;5;0;0;$143,000.00;$98,100.00;0;1;1;F;8;3
52019;300000;0;Married;0;62;0;4;4;12;3.6;313572;14;1;0;$296,700.00;$295,400.00;0;1;1;M;10;0
52019;400000;0;Cohabiting;0;56;0;2;4;7;10.4;333875;5;0;0;$234,600.00;$239,100.00;1;0;1;F;1;3
52019;290000;0;Single;0;54;0;1;2;12;15.9;318451;13;0;0;$321,100.00;$517,000.00;1;0;1;F;7;0
52019;400000;0;Single;0;54;0;2;2;6;4.6;543215;11;1;0;$360,100.00;$422,400.00;1;0;1;F;6;1
52019;250000;0;Married;1;40;0;4;10;24;17.5;503490;24;1;0;$319,900.00;$281,700.00;1;1;1;F;10;1
52019;40000;0;Cohabiting;1;36;0;2;4;7;15.6;731853;5;0;0;$426,500.00;$343,600.00;1;0;1;F;10;1
52019;400000;0;Single;0;27;0;1;1;9;10.6;301043;2;0;0;$277,400.00;$161,200.00;1;0;1;F;8;3
52019;400000;0;Cohabiting;0;39;0;1;2;3;1.3;401373;8;0;0;$227,700.00;$231,300.00;1;0;1;F;13;3
52019;170000;0;Single;0;27;0;3;3;4;1.6;18544;1;0;0;$286,400.00;$132,000.00;0;0;0;M;1;3
52019;300000;0;Married;0;57;0;2;2;6;0.7;476692;14;1;0;$262,300.00;$502,800.00;1;1;1;M;11;0
52019;400000;0;Single;0;52;0;3;3;4;0.4;417821;4;0;0;;$457,000.00;1;1;0;M;1;8
52019;20000;0;Married;2;33;0;30;57;87;7.2;77238;1;0;0;$346,300.00;$233,000.00;0;0;0;M;10;1
52019;400000;0;Married;0;29;0;2;2;2;0.5;0;0;0;0;$186,800.00;$152,800.00;1;0;0;F;6;4
52019;400000;1;Single;0;47;0;1;4;6;2.2;577966;10;1;0;$319,600.00;$277,600.00;1;0;1;F;11;2
52019;140000;1;Married;0;59;0;1;1;3;3.2;170000;3;0;0;;$268,500.00;1;0;1;F;7;4
52019;60000;0;Married;0;52;0;1;4;7;3.8;322216;21;1;0;$409,100.00;$395,800.00;1;1;1;F;10;5
52019;180000;0;Married;2;38;0;5;6;8;4.5;100880;11;1;0;$185,300.00;$132,100.00;1;1;1;F;10;4
52019;230000;0;Single;0;23;0;10;18;18;13;73125;2;0;0;$220,000.00;$124,900.00;1;0;1;M;10;5
52019;20000;0;Married;0;50;0;2;4;7;14.8;535850;13;0;0;$419,900.00;$620,200.00;0;0;1;M;10;4
52019;230000;0;Single;1;47;0;2;8;11;13.1;401624;16;1;0;$541,000.00;$716,400.00;1;1;1;F;10;1
52019;20000;0;Single;0;53;0;6;16;28;17.2;274505;9;0;0;$255,500.00;$281,200.00;0;1;1;M;10;2
52019;120000;0;Cohabiting;1;38;0;9;12;15;6.9;313578;8;0;0;$304,500.00;$307,400.00;1;1;1;M;14;5
52019;50000;0;Married;0;56;0;3;4;11;4.8;342663;3;0;0;;$153,800.00;0;0;1;F;10;0
52019;30000;0;Cohabiting;0;30;0;3;4;11;3.9;612512;13;0;1;$360,200.00;$324,600.00;0;0;1;F;10;2
52019;280000;0;Single;0;56;0;3;4;11;11.1;599646;19;0;0;$259,700.00;$264,200.00;1;0;1;F;1;4
52019;340000;0;Cohabiting;0;52;0;2;3;5;11.1;478331;13;0;0;$261,800.00;$190,500.00;1;1;1;F;10;1
52019;200000;0;Cohabiting;2;32;0;4;4;16;6.3;81580;3;0;0;$190,100.00;$123,400.00;1;1;0;F;10;10
52019;330000;0;Married;3;29;0;8;10;16;3.5;114738;7;1;0;$313,100.00;$322,200.00;0;1;1;M;10;1
52019;200000;0;Married;1;40;0;2;10;14;11;522063;9;1;0;$301,400.00;$269,300.00;1;1;1;F;1;3
52019;80000;0;Married;1;39;0;3;9;30;10.9;188069;10;0;0;$216,700.00;$227,600.00;1;1;1;F;10;2
52019;50000;0;Cohabiting;0;28;0;3;10;26;11.2;258452;3;1;0;$244,000.00;$317,100.00;0;0;1;M;10;2
52019;160000;0;Married;0;22;0;4;4;6;12.1;121189;7;0;0;$114,300.00;$134,400.00;1;0;1;M;10;1
52019;400000;0;Cohabiting;2;48;0;2;3;16;6.6;567709;4;0;0;$291,700.00;$292,100.00;1;0;0;M;1;0
52019;200000;0;Single;0;25;0;8;10;40;16.9;135793;8;0;0;$235,300.00;$164,300.00;0;1;1;F;10;4
52019;300000;0;Single;0;24;0;4;6;6;0.3;0;7;1;0;$327,700.00;$181,400.00;0;1;0;M;10;2
52019;50000;0;Single;0;58;0;6;6;18;11.8;300034;11;1;0;$266,000.00;$204,600.00;0;1;1;M;10;0
52019;150000;0;Single;0;54;0;2;4;20;2.8;366251;3;0;0;$315,300.00;$276,700.00;0;1;0;M;3;2
52019;400000;0;Single;0;43;0;2;2;3;2.8;429642;4;0;1;$291,300.00;$255,300.00;1;0;1;M;6;1
52019;100000;0;Single;0;43;0;4;12;16;2.8;578868;4;0;0;$356,900.00;$315,600.00;0;0;0;F;10;5
52019;390000;0;Married;5;31;0;5;30;52;5;133340;3;0;0;$484,400.00;$515,100.00;1;1;0;M;8;8
52019;150000;0;Single;0;31;0;15;20;25;15.4;357096;6;0;0;$315,100.00;$336,100.00;1;0;1;M;8;0
52019;70000;0;Single;1;29;0;4;4;9;15.4;610145;11;0;0;$282,900.00;$242,800.00;0;0;1;M;10;3
52019;100000;0;Single;0;29;0;2;2;8;1.3;35552;1;0;0;;$32,300.00;1;0;0;M;8;6
52019;100000;0;Single;0;28;0;15;18;27;2.2;200694;7;1;0;$243,800.00;$219,000.00;0;0;1;M;10;3
52019;50000;0;Cohabiting;0;26;0;3;4;4;2.5;33791;1;0;0;$203,500.00;$135,900.00;0;0;0;M;8;2
52019;150000;0;Single;0;59;0;4;7;9;4.9;112669;8;1;0;$221,200.00;$198,600.00;1;0;1;M;1;5
52019;250000;0;Single;0;59;0;10;19;50;15.8;77641;3;0;0;$179,900.00;$51,500.00;0;0;1;F;1;4
52019;300000;0;Single;1;54;0;1;2;4;3.7;663620;12;0;0;$395,400.00;$549,300.00;1;0;1;F;12;5
52019;350000;0;Single;1;50;0;2;10;12;12.9;306442;7;1;0;$312,100.00;$470,100.00;1;1;1;F;6;4
52019;20000;0;Cohabiting;0;33;0;6;8;10;14.2;64722;5;1;0;$317,100.00;$288,300.00;0;0;1;M;10;0
52019;80000;0;Married;1;32;0;2;8;18;16.5;549170;9;0;1;$161,700.00;$251,200.00;1;0;1;M;14;5
